creator_id,platform,content_type,time_slot,avg_engagement
34,Instagram,SHORT,22,1.156
34,Instagram,SHORT,23,0.636
34,Instagram,LONG,0,0.344
34,Instagram,LONG,1,0.71
34,Instagram,LONG,2,0.79
34,Instagram,LONG,3,0.734
34,Instagram,LONG,4,0.732
34,Instagram,LONG,5,0.612
34,Instagram,LONG,6,0.648
34,Instagram,LONG,7,0.66
34,Instagram,LONG,8,0.684
34,Instagram,LONG,9,0.645
34,Instagram,LONG,10,0.848
34,Instagram,LONG,11,0.409
34,Instagram,LONG,12,0.504
34,Instagram,LONG,13,0.486
34,Instagram,LONG,14,0.276
34,Instagram,LONG,15,0.676
34,Instagram,LONG,16,0.595
34,Instagram,LONG,17,0.368
34,Instagram,LONG,18,0.687
34,Instagram,LONG,19,0.387
34,Instagram,LONG,20,0.573
34,Instagram,LONG,21,0.722
34,Instagram,LONG,22,0.794
34,Instagram,LONG,23,0.655
34,YouTube,SHORT,0,0.557
34,YouTube,SHORT,1,0.758
34,YouTube,SHORT,2,0.755
34,YouTube,SHORT,3,0.777
34,YouTube,SHORT,4,0.363
34,YouTube,SHORT,5,0.313
34,YouTube,SHORT,6,0.331
34,YouTube,SHORT,7,0.409
34,YouTube,SHORT,8,0.736
34,YouTube,SHORT,9,0.709
34,YouTube,SHORT,10,0.364
34,YouTube,SHORT,11,0.659
34,YouTube,SHORT,12,0.455
34,YouTube,SHORT,13,0.308
34,YouTube,SHORT,14,0.466
34,YouTube,SHORT,15,0.698
34,YouTube,SHORT,16,0.438
34,YouTube,SHORT,17,0.724
34,YouTube,SHORT,18,0.452
34,YouTube,SHORT,19,0.41
34,YouTube,SHORT,20,0.43
34,YouTube,SHORT,21,0.761
34,YouTube,SHORT,22,0.535
34,YouTube,SHORT,23,0.771
34,YouTube,LONG,0,0.886
34,YouTube,LONG,1,1.201
34,YouTube,LONG,2,0.437
34,YouTube,LONG,3,1.153
34,YouTube,LONG,4,0.813
34,YouTube,LONG,5,1.134
34,YouTube,LONG,6,0.709
34,YouTube,LONG,7,0.636
34,YouTube,LONG,8,0.422
34,YouTube,LONG,9,1.122
34,YouTube,LONG,10,0.495
34,YouTube,LONG,11,0.55
34,YouTube,LONG,12,0.733
34,YouTube,LONG,13,0.873
34,YouTube,LONG,14,1.168
34,YouTube,LONG,15,0.775
34,YouTube,LONG,16,0.652
34,YouTube,LONG,17,1.001
34,YouTube,LONG,18,1.057
34,YouTube,LONG,19,0.802
34,YouTube,LONG,20,0.927
34,YouTube,LONG,21,0.53
34,YouTube,LONG,22,0.93
34,YouTube,LONG,23,0.379
35,Instagram,SHORT,0,0.614
35,Instagram,SHORT,1,1.041
35,Instagram,SHORT,2,0.523
35,Instagram,SHORT,3,1.044
35,Instagram,SHORT,4,0.803
35,Instagram,SHORT,5,1.043
35,Instagram,SHORT,6,0.452
35,Instagram,SHORT,7,0.913
35,Instagram,SHORT,8,0.929
35,Instagram,SHORT,9,0.728
35,Instagram,SHORT,10,1.22
35,Instagram,SHORT,11,0.71
35,Instagram,SHORT,12,0.408
35,Instagram,SHORT,13,0.549
35,Instagram,SHORT,14,0.701
35,Instagram,SHORT,15,0.387
35,Instagram,SHORT,16,0.657
35,Instagram,SHORT,17,1.104
35,Instagram,SHORT,18,0.542
35,Instagram,SHORT,19,0.967
35,Instagram,SHORT,20,0.923
35,Instagram,SHORT,21,0.593
35,Instagram,SHORT,22,0.982
35,Instagram,SHORT,23,0.676
35,Instagram,LONG,0,0.332
35,Instagram,LONG,1,0.483
35,Instagram,LONG,2,0.605
35,Instagram,LONG,3,0.354
35,Instagram,LONG,4,0.745
35,Instagram,LONG,5,0.432
35,Instagram,LONG,6,0.428
35,Instagram,LONG,7,0.688
35,Instagram,LONG,8,0.61
35,Instagram,LONG,9,0.456
35,Instagram,LONG,10,0.783
35,Instagram,LONG,11,0.847
35,Instagram,LONG,12,0.459
35,Instagram,LONG,13,0.791
35,Instagram,LONG,14,0.469
35,Instagram,LONG,15,0.367
35,Instagram,LONG,16,0.819
35,Instagram,LONG,17,0.801
35,Instagram,LONG,18,0.495
35,Instagram,LONG,19,0.391
35,Instagram,LONG,20,0.688
35,Instagram,LONG,21,0.333
35,Instagram,LONG,22,0.692
35,Instagram,LONG,23,0.606
35,YouTube,SHORT,0,0.356
35,YouTube,SHORT,1,0.473
35,YouTube,SHORT,2,0.642
35,YouTube,SHORT,3,0.277
35,YouTube,SHORT,4,0.777
35,YouTube,SHORT,5,0.407
35,YouTube,SHORT,6,0.573
35,YouTube,SHORT,7,0.284
35,YouTube,SHORT,8,0.847
35,YouTube,SHORT,9,0.649
35,YouTube,SHORT,10,0.644
35,YouTube,SHORT,11,0.267
35,YouTube,SHORT,12,0.665
35,YouTube,SHORT,13,0.503
35,YouTube,SHORT,14,0.481
35,YouTube,SHORT,15,0.581
35,YouTube,SHORT,16,0.537
35,YouTube,SHORT,17,0.346
35,YouTube,SHORT,18,0.669
35,YouTube,SHORT,19,0.63
35,YouTube,SHORT,20,0.434
35,YouTube,SHORT,21,0.649
35,YouTube,SHORT,22,0.649
35,YouTube,SHORT,23,0.416
35,YouTube,LONG,0,0.905
35,YouTube,LONG,1,0.495
35,YouTube,LONG,2,1.102
35,YouTube,LONG,3,0.467
35,YouTube,LONG,4,1.004
35,YouTube,LONG,5,0.478
35,YouTube,LONG,6,0.475
35,YouTube,LONG,7,0.468
35,YouTube,LONG,8,0.549
35,YouTube,LONG,9,0.55
35,YouTube,LONG,10,0.605
35,YouTube,LONG,11,0.833
35,YouTube,LONG,12,0.551
35,YouTube,LONG,13,0.991
35,YouTube,LONG,14,0.633
35,YouTube,LONG,15,0.409
35,YouTube,LONG,16,0.809
35,YouTube,LONG,17,0.557
35,YouTube,LONG,18,1.191
35,YouTube,LONG,19,0.664
35,YouTube,LONG,20,0.377
35,YouTube,LONG,21,0.963
35,YouTube,LONG,22,1.169
35,YouTube,LONG,23,1.106
36,Instagram,SHORT,0,0.96
36,Instagram,SHORT,1,0.506
36,Instagram,SHORT,2,0.454
36,Instagram,SHORT,3,0.823
36,Instagram,SHORT,4,1.008
36,Instagram,SHORT,5,0.464
36,Instagram,SHORT,6,0.599
36,Instagram,SHORT,7,0.577
36,Instagram,SHORT,8,1.24
36,Instagram,SHORT,9,0.634
36,Instagram,SHORT,10,0.781
36,Instagram,SHORT,11,0.462
36,Instagram,SHORT,12,0.528
36,Instagram,SHORT,13,0.41
36,Instagram,SHORT,14,0.629
36,Instagram,SHORT,15,1.076
36,Instagram,SHORT,16,0.649
36,Instagram,SHORT,17,1.021
36,Instagram,SHORT,18,0.458
36,Instagram,SHORT,19,1.038
36,Instagram,SHORT,20,0.415
36,Instagram,SHORT,21,1.12
36,Instagram,SHORT,22,0.955
36,Instagram,SHORT,23,0.524
36,Instagram,LONG,0,0.468
36,Instagram,LONG,1,0.515
36,Instagram,LONG,2,0.625
36,Instagram,LONG,3,0.778
36,Instagram,LONG,4,0.31
36,Instagram,LONG,5,0.74
36,Instagram,LONG,6,0.364
36,Instagram,LONG,7,0.493
36,Instagram,LONG,8,0.828
36,Instagram,LONG,9,0.417
36,Instagram,LONG,10,0.485
36,Instagram,LONG,11,0.761
36,Instagram,LONG,12,0.731
36,Instagram,LONG,13,0.641
36,Instagram,LONG,14,0.729
36,Instagram,LONG,15,0.322
36,Instagram,LONG,16,0.669
36,Instagram,LONG,17,0.29
36,Instagram,LONG,18,0.816
36,Instagram,LONG,19,0.35
36,Instagram,LONG,20,0.503
36,Instagram,LONG,21,0.606
36,Instagram,LONG,22,0.732
36,Instagram,LONG,23,0.659
36,YouTube,SHORT,0,0.363
36,YouTube,SHORT,1,0.481
36,YouTube,SHORT,2,0.468
36,YouTube,SHORT,3,0.272
36,YouTube,SHORT,4,0.662
36,YouTube,SHORT,5,0.754
36,YouTube,SHORT,6,0.834
36,YouTube,SHORT,7,0.333
36,YouTube,SHORT,8,0.803
36,YouTube,SHORT,9,0.322
36,YouTube,SHORT,10,0.5
36,YouTube,SHORT,11,0.282
36,YouTube,SHORT,12,0.411
36,YouTube,SHORT,13,0.442
36,YouTube,SHORT,14,0.674
36,YouTube,SHORT,15,0.658
36,YouTube,SHORT,16,0.712
36,YouTube,SHORT,17,0.598
36,YouTube,SHORT,18,0.591
36,YouTube,SHORT,19,0.837
36,YouTube,SHORT,20,0.654
36,YouTube,SHORT,21,0.456
36,YouTube,SHORT,22,0.566
36,YouTube,SHORT,23,0.672
36,YouTube,LONG,0,0.458
36,YouTube,LONG,1,0.954
36,YouTube,LONG,2,0.593
36,YouTube,LONG,3,0.678
36,YouTube,LONG,4,0.967
36,YouTube,LONG,5,0.712
36,YouTube,LONG,6,1.109
36,YouTube,LONG,7,0.864
36,YouTube,LONG,8,1.239
36,YouTube,LONG,9,0.423
36,YouTube,LONG,10,0.938
36,YouTube,LONG,11,0.512
36,YouTube,LONG,12,1.118
36,YouTube,LONG,13,1.12
36,YouTube,LONG,14,1.136
36,YouTube,LONG,15,0.441
36,YouTube,LONG,16,0.805
36,YouTube,LONG,17,0.586
36,YouTube,LONG,18,1.224
36,YouTube,LONG,19,0.419
36,YouTube,LONG,20,0.57
36,YouTube,LONG,21,0.938
36,YouTube,LONG,22,0.728
36,YouTube,LONG,23,0.581
37,Instagram,SHORT,0,0.777
37,Instagram,SHORT,1,1.076
37,Instagram,SHORT,2,0.767
37,Instagram,SHORT,3,1.125
37,Instagram,SHORT,4,0.766
37,Instagram,SHORT,5,0.479
37,Instagram,SHORT,6,0.81
37,Instagram,SHORT,7,0.947
37,Instagram,SHORT,8,0.465
37,Instagram,SHORT,9,0.736
37,Instagram,SHORT,10,0.862
37,Instagram,SHORT,11,0.375
37,Instagram,SHORT,12,0.455
37,Instagram,SHORT,13,0.904
37,Instagram,SHORT,14,0.917
37,Instagram,SHORT,15,0.642
37,Instagram,SHORT,16,0.82
37,Instagram,SHORT,17,0.556
37,Instagram,SHORT,18,0.963
37,Instagram,SHORT,19,1.207
37,Instagram,SHORT,20,0.693
37,Instagram,SHORT,21,0.422
37,Instagram,SHORT,22,0.57
37,Instagram,SHORT,23,0.773
37,Instagram,LONG,0,0.588
37,Instagram,LONG,1,0.624
37,Instagram,LONG,2,0.537
37,Instagram,LONG,3,0.646
37,Instagram,LONG,4,0.681
37,Instagram,LONG,5,0.323
37,Instagram,LONG,6,0.707
37,Instagram,LONG,7,0.387
37,Instagram,LONG,8,0.458
37,Instagram,LONG,9,0.749
37,Instagram,LONG,10,0.829
37,Instagram,LONG,11,0.429
37,Instagram,LONG,12,0.566
37,Instagram,LONG,13,0.673
37,Instagram,LONG,14,0.282
37,Instagram,LONG,15,0.353
37,Instagram,LONG,16,0.339
37,Instagram,LONG,17,0.682
37,Instagram,LONG,18,0.684
37,Instagram,LONG,19,0.319
37,Instagram,LONG,20,0.618
37,Instagram,LONG,21,0.367
37,Instagram,LONG,22,0.808
37,Instagram,LONG,23,0.489
37,YouTube,SHORT,0,0.527
37,YouTube,SHORT,1,0.72
37,YouTube,SHORT,2,0.681
37,YouTube,SHORT,3,0.319
37,YouTube,SHORT,4,0.502
37,YouTube,SHORT,5,0.806
37,YouTube,SHORT,6,0.753
37,YouTube,SHORT,7,0.605
37,YouTube,SHORT,8,0.714
37,YouTube,SHORT,9,0.523
37,YouTube,SHORT,10,0.647
37,YouTube,SHORT,11,0.824
37,YouTube,SHORT,12,0.335
37,YouTube,SHORT,13,0.552
37,YouTube,SHORT,14,0.571
37,YouTube,SHORT,15,0.284
37,YouTube,SHORT,16,0.812
37,YouTube,SHORT,17,0.754
37,YouTube,SHORT,18,0.542
37,YouTube,SHORT,19,0.557
37,YouTube,SHORT,20,0.803
37,YouTube,SHORT,21,0.36
37,YouTube,SHORT,22,0.599
37,YouTube,SHORT,23,0.69
37,YouTube,LONG,0,0.487
37,YouTube,LONG,1,0.714
37,YouTube,LONG,2,0.9
37,YouTube,LONG,3,1.147
37,YouTube,LONG,4,0.816
37,YouTube,LONG,5,0.712
37,YouTube,LONG,6,1.232
37,YouTube,LONG,7,1.176
37,YouTube,LONG,8,1.042
37,YouTube,LONG,9,0.614
37,YouTube,LONG,10,1.218
37,YouTube,LONG,11,1.224
37,YouTube,LONG,12,0.771
37,YouTube,LONG,13,0.492
37,YouTube,LONG,14,0.736
37,YouTube,LONG,15,0.988
37,YouTube,LONG,16,1.03
37,YouTube,LONG,17,0.637
37,YouTube,LONG,18,0.989
37,YouTube,LONG,19,1.128
37,YouTube,LONG,20,0.998
37,YouTube,LONG,21,1.194
37,YouTube,LONG,22,0.929
37,YouTube,LONG,23,0.551
38,Instagram,SHORT,0,0.921
38,Instagram,SHORT,1,0.629
38,Instagram,SHORT,2,0.677
38,Instagram,SHORT,3,0.963
38,Instagram,SHORT,4,1.234
38,Instagram,SHORT,5,0.944
38,Instagram,SHORT,6,1.214
38,Instagram,SHORT,7,0.816
38,Instagram,SHORT,8,0.983
38,Instagram,SHORT,9,0.657
38,Instagram,SHORT,10,0.476
38,Instagram,SHORT,11,0.683
38,Instagram,SHORT,12,0.795
38,Instagram,SHORT,13,0.874
38,Instagram,SHORT,14,0.959
38,Instagram,SHORT,15,0.74
38,Instagram,SHORT,16,1.029
38,Instagram,SHORT,17,1.111
38,Instagram,SHORT,18,0.625
38,Instagram,SHORT,19,1.116
38,Instagram,SHORT,20,1.082
38,Instagram,SHORT,21,0.832
38,Instagram,SHORT,22,0.397
38,Instagram,SHORT,23,0.502
38,Instagram,LONG,0,0.654
38,Instagram,LONG,1,0.374
38,Instagram,LONG,2,0.701
38,Instagram,LONG,3,0.351
38,Instagram,LONG,4,0.426
38,Instagram,LONG,5,0.404
38,Instagram,LONG,6,0.754
38,Instagram,LONG,7,0.666
38,Instagram,LONG,8,0.431
38,Instagram,LONG,9,0.703
38,Instagram,LONG,10,0.274
38,Instagram,LONG,11,0.739
38,Instagram,LONG,12,0.316
38,Instagram,LONG,13,0.771
38,Instagram,LONG,14,0.695
38,Instagram,LONG,15,0.77
38,Instagram,LONG,16,0.697
38,Instagram,LONG,17,0.589
38,Instagram,LONG,18,0.396
38,Instagram,LONG,19,0.722
38,Instagram,LONG,20,0.73
38,Instagram,LONG,21,0.426
38,Instagram,LONG,22,0.65
38,Instagram,LONG,23,0.806
38,YouTube,SHORT,0,0.486
38,YouTube,SHORT,1,0.824
38,YouTube,SHORT,2,0.836
38,YouTube,SHORT,3,0.441
38,YouTube,SHORT,4,0.584
38,YouTube,SHORT,5,0.263
38,YouTube,SHORT,6,0.405
38,YouTube,SHORT,7,0.624
38,YouTube,SHORT,8,0.72
38,YouTube,SHORT,9,0.773
38,YouTube,SHORT,10,0.749
38,YouTube,SHORT,11,0.797
38,YouTube,SHORT,12,0.674
38,YouTube,SHORT,13,0.64
38,YouTube,SHORT,14,0.704
38,YouTube,SHORT,15,0.58
38,YouTube,SHORT,16,0.614
38,YouTube,SHORT,17,0.717
38,YouTube,SHORT,18,0.829
38,YouTube,SHORT,19,0.43
38,YouTube,SHORT,20,0.361
38,YouTube,SHORT,21,0.661
38,YouTube,SHORT,22,0.366
38,YouTube,SHORT,23,0.358
38,YouTube,LONG,0,0.825
38,YouTube,LONG,1,0.705
38,YouTube,LONG,2,0.75
38,YouTube,LONG,3,0.862
38,YouTube,LONG,4,0.489
38,YouTube,LONG,5,0.886
38,YouTube,LONG,6,0.598
38,YouTube,LONG,7,0.664
38,YouTube,LONG,8,0.996
38,YouTube,LONG,9,0.51
38,YouTube,LONG,10,0.509
38,YouTube,LONG,11,0.657
38,YouTube,LONG,12,0.419
38,YouTube,LONG,13,1.191
38,YouTube,LONG,14,0.914
38,YouTube,LONG,15,0.954
38,YouTube,LONG,16,0.804
38,YouTube,LONG,17,0.876
38,YouTube,LONG,18,0.688
38,YouTube,LONG,19,1.061
38,YouTube,LONG,20,0.653
38,YouTube,LONG,21,0.567
38,YouTube,LONG,22,0.536
38,YouTube,LONG,23,0.435
39,Instagram,SHORT,0,0.817
39,Instagram,SHORT,1,0.739
39,Instagram,SHORT,2,0.845
39,Instagram,SHORT,3,0.455
39,Instagram,SHORT,4,0.569
39,Instagram,SHORT,5,0.562
39,Instagram,SHORT,6,0.665
39,Instagram,SHORT,7,0.691
39,Instagram,SHORT,8,0.566
39,Instagram,SHORT,9,1.034
39,Instagram,SHORT,10,0.839
39,Instagram,SHORT,11,1.247
39,Instagram,SHORT,12,1.096
39,Instagram,SHORT,13,1.233
39,Instagram,SHORT,14,0.383
39,Instagram,SHORT,15,0.96
39,Instagram,SHORT,16,0.765
39,Instagram,SHORT,17,1.166
39,Instagram,SHORT,18,0.912
39,Instagram,SHORT,19,0.918
39,Instagram,SHORT,20,1.214
39,Instagram,SHORT,21,0.972
39,Instagram,SHORT,22,0.656
39,Instagram,SHORT,23,1.176
39,Instagram,LONG,0,0.817
39,Instagram,LONG,1,0.485
39,Instagram,LONG,2,0.576
39,Instagram,LONG,3,0.423
39,Instagram,LONG,4,0.797
39,Instagram,LONG,5,0.744
39,Instagram,LONG,6,0.478
39,Instagram,LONG,7,0.733
39,Instagram,LONG,8,0.52
39,Instagram,LONG,9,0.281
39,Instagram,LONG,10,0.789
39,Instagram,LONG,11,0.37
39,Instagram,LONG,12,0.561
39,Instagram,LONG,13,0.819
39,Instagram,LONG,14,0.355
39,Instagram,LONG,15,0.824
39,Instagram,LONG,16,0.575
39,Instagram,LONG,17,0.259
39,Instagram,LONG,18,0.294
39,Instagram,LONG,19,0.654
39,Instagram,LONG,20,0.715
39,Instagram,LONG,21,0.77
39,Instagram,LONG,22,0.507
39,Instagram,LONG,23,0.317
39,YouTube,SHORT,0,0.575
39,YouTube,SHORT,1,0.673
39,YouTube,SHORT,2,0.836
39,YouTube,SHORT,3,0.716
39,YouTube,SHORT,4,0.64
39,YouTube,SHORT,5,0.814
39,YouTube,SHORT,6,0.699
39,YouTube,SHORT,7,0.346
39,YouTube,SHORT,8,0.528
39,YouTube,SHORT,9,0.452
39,YouTube,SHORT,10,0.307
39,YouTube,SHORT,11,0.287
39,YouTube,SHORT,12,0.728
39,YouTube,SHORT,13,0.587
39,YouTube,SHORT,14,0.597
39,YouTube,SHORT,15,0.39
39,YouTube,SHORT,16,0.409
39,YouTube,SHORT,17,0.486
39,YouTube,SHORT,18,0.63
39,YouTube,SHORT,19,0.513
39,YouTube,SHORT,20,0.265
39,YouTube,SHORT,21,0.656
39,YouTube,SHORT,22,0.573
39,YouTube,SHORT,23,0.637
39,YouTube,LONG,0,0.916
39,YouTube,LONG,1,1.036
39,YouTube,LONG,2,0.887
39,YouTube,LONG,3,0.988
39,YouTube,LONG,4,0.439
39,YouTube,LONG,5,1.187
39,YouTube,LONG,6,0.468
39,YouTube,LONG,7,1.064
39,YouTube,LONG,8,0.639
39,YouTube,LONG,9,0.451
39,YouTube,LONG,10,1.045
39,YouTube,LONG,11,0.758
39,YouTube,LONG,12,0.721
39,YouTube,LONG,13,0.953
39,YouTube,LONG,14,0.79
39,YouTube,LONG,15,0.842
39,YouTube,LONG,16,0.494
39,YouTube,LONG,17,0.717
39,YouTube,LONG,18,1.073
39,YouTube,LONG,19,0.853
39,YouTube,LONG,20,1.215
39,YouTube,LONG,21,0.501
39,YouTube,LONG,22,0.968
39,YouTube,LONG,23,1.175
40,Instagram,SHORT,0,1.071
40,Instagram,SHORT,1,1.013
40,Instagram,SHORT,2,0.701
40,Instagram,SHORT,3,1.206
40,Instagram,SHORT,4,0.859
40,Instagram,SHORT,5,0.861
40,Instagram,SHORT,6,0.483
40,Instagram,SHORT,7,0.379
40,Instagram,SHORT,8,0.897
40,Instagram,SHORT,9,0.845
40,Instagram,SHORT,10,1.204
40,Instagram,SHORT,11,0.642
40,Instagram,SHORT,12,1.03
40,Instagram,SHORT,13,1.166
40,Instagram,SHORT,14,0.676
40,Instagram,SHORT,15,0.736
40,Instagram,SHORT,16,0.94
40,Instagram,SHORT,17,0.823
40,Instagram,SHORT,18,0.516
40,Instagram,SHORT,19,0.568
40,Instagram,SHORT,20,1.105
40,Instagram,SHORT,21,0.545
40,Instagram,SHORT,22,0.534
40,Instagram,SHORT,23,1.075
40,Instagram,LONG,0,0.762
40,Instagram,LONG,1,0.762
40,Instagram,LONG,2,0.81
40,Instagram,LONG,3,0.847
40,Instagram,LONG,4,0.529
40,Instagram,LONG,5,0.582
40,Instagram,LONG,6,0.428
40,Instagram,LONG,7,0.295
40,Instagram,LONG,8,0.313
40,Instagram,LONG,9,0.687
40,Instagram,LONG,10,0.545
40,Instagram,LONG,11,0.452
40,Instagram,LONG,12,0.331
40,Instagram,LONG,13,0.645
40,Instagram,LONG,14,0.315
40,Instagram,LONG,15,0.624
40,Instagram,LONG,16,0.791
40,Instagram,LONG,17,0.444
40,Instagram,LONG,18,0.523
40,Instagram,LONG,19,0.622
40,Instagram,LONG,20,0.437
40,Instagram,LONG,21,0.603
40,Instagram,LONG,22,0.592
40,Instagram,LONG,23,0.472
40,YouTube,SHORT,0,0.443
40,YouTube,SHORT,1,0.51
40,YouTube,SHORT,2,0.258
40,YouTube,SHORT,3,0.401
40,YouTube,SHORT,4,0.387
40,YouTube,SHORT,5,0.695
40,YouTube,SHORT,6,0.514
40,YouTube,SHORT,7,0.755
40,YouTube,SHORT,8,0.335
40,YouTube,SHORT,9,0.691
40,YouTube,SHORT,10,0.777
40,YouTube,SHORT,11,0.53
40,YouTube,SHORT,12,0.468
40,YouTube,SHORT,13,0.437
40,YouTube,SHORT,14,0.583
40,YouTube,SHORT,15,0.36
40,YouTube,SHORT,16,0.616
40,YouTube,SHORT,17,0.756
40,YouTube,SHORT,18,0.766
40,YouTube,SHORT,19,0.338
40,YouTube,SHORT,20,0.575
40,YouTube,SHORT,21,0.412
40,YouTube,SHORT,22,0.782
40,YouTube,SHORT,23,0.3
40,YouTube,LONG,0,0.441
40,YouTube,LONG,1,0.391
40,YouTube,LONG,2,0.819
40,YouTube,LONG,3,0.402
40,YouTube,LONG,4,0.884
40,YouTube,LONG,5,0.729
40,YouTube,LONG,6,0.891
40,YouTube,LONG,7,1.168
40,YouTube,LONG,8,0.858
40,YouTube,LONG,9,0.851
40,YouTube,LONG,10,1.249
40,YouTube,LONG,11,0.788
40,YouTube,LONG,12,1.053
40,YouTube,LONG,13,0.695
40,YouTube,LONG,14,0.57
40,YouTube,LONG,15,1.051
40,YouTube,LONG,16,1.017
40,YouTube,LONG,17,0.63
40,YouTube,LONG,18,0.782
40,YouTube,LONG,19,0.822
40,YouTube,LONG,20,0.722
40,YouTube,LONG,21,0.814
40,YouTube,LONG,22,0.955
40,YouTube,LONG,23,1.117
41,Instagram,SHORT,0,1.081
41,Instagram,SHORT,1,0.912
41,Instagram,SHORT,2,0.52
41,Instagram,SHORT,3,0.825
41,Instagram,SHORT,4,0.765
41,Instagram,SHORT,5,0.532
41,Instagram,SHORT,6,1.205
41,Instagram,SHORT,7,0.952
41,Instagram,SHORT,8,1.222
41,Instagram,SHORT,9,1.019
41,Instagram,SHORT,10,0.798
41,Instagram,SHORT,11,0.689
41,Instagram,SHORT,12,0.566
41,Instagram,SHORT,13,0.802
41,Instagram,SHORT,14,0.43
41,Instagram,SHORT,15,0.698
41,Instagram,SHORT,16,0.412
41,Instagram,SHORT,17,0.556
41,Instagram,SHORT,18,1.169
41,Instagram,SHORT,19,0.691
41,Instagram,SHORT,20,0.786
41,Instagram,SHORT,21,0.773
41,Instagram,SHORT,22,0.416
41,Instagram,SHORT,23,1.233
41,Instagram,LONG,0,0.448
41,Instagram,LONG,1,0.674
41,Instagram,LONG,2,0.565
41,Instagram,LONG,3,0.749
41,Instagram,LONG,4,0.752
41,Instagram,LONG,5,0.412
41,Instagram,LONG,6,0.579
41,Instagram,LONG,7,0.358
41,Instagram,LONG,8,0.644
41,Instagram,LONG,9,0.472
41,Instagram,LONG,10,0.644
41,Instagram,LONG,11,0.752
41,Instagram,LONG,12,0.562
41,Instagram,LONG,13,0.479
41,Instagram,LONG,14,0.795
41,Instagram,LONG,15,0.562
41,Instagram,LONG,16,0.465
41,Instagram,LONG,17,0.771
41,Instagram,LONG,18,0.545
41,Instagram,LONG,19,0.542
41,Instagram,LONG,20,0.615
41,Instagram,LONG,21,0.554
41,Instagram,LONG,22,0.338
41,Instagram,LONG,23,0.354
41,YouTube,SHORT,0,0.301
41,YouTube,SHORT,1,0.638
41,YouTube,SHORT,2,0.381
41,YouTube,SHORT,3,0.366
41,YouTube,SHORT,4,0.471
41,YouTube,SHORT,5,0.682
41,YouTube,SHORT,6,0.325
41,YouTube,SHORT,7,0.392
41,YouTube,SHORT,8,0.738
41,YouTube,SHORT,9,0.684
41,YouTube,SHORT,10,0.542
41,YouTube,SHORT,11,0.54
41,YouTube,SHORT,12,0.38
41,YouTube,SHORT,13,0.351
41,YouTube,SHORT,14,0.751
41,YouTube,SHORT,15,0.268
41,YouTube,SHORT,16,0.281
41,YouTube,SHORT,17,0.596
41,YouTube,SHORT,18,0.351
41,YouTube,SHORT,19,0.63
41,YouTube,SHORT,20,0.278
41,YouTube,SHORT,21,0.596
41,YouTube,SHORT,22,0.288
41,YouTube,SHORT,23,0.409
41,YouTube,LONG,0,0.533
41,YouTube,LONG,1,1.213
41,YouTube,LONG,2,0.899
41,YouTube,LONG,3,0.868
41,YouTube,LONG,4,0.391
41,YouTube,LONG,5,1.005
41,YouTube,LONG,6,0.954
41,YouTube,LONG,7,0.623
41,YouTube,LONG,8,0.45
41,YouTube,LONG,9,0.768
41,YouTube,LONG,10,1.244
41,YouTube,LONG,11,1.134
41,YouTube,LONG,12,0.524
41,YouTube,LONG,13,1.102
41,YouTube,LONG,14,0.901
41,YouTube,LONG,15,1.07
41,YouTube,LONG,16,1.093
41,YouTube,LONG,17,0.534
41,YouTube,LONG,18,0.952
41,YouTube,LONG,19,0.606
41,YouTube,LONG,20,1.009
41,YouTube,LONG,21,0.675
41,YouTube,LONG,22,0.772
41,YouTube,LONG,23,0.892
42,Instagram,SHORT,0,0.576
42,Instagram,SHORT,1,0.712
42,Instagram,SHORT,2,0.47
42,Instagram,SHORT,3,0.552
42,Instagram,SHORT,4,1.127
42,Instagram,SHORT,5,0.816
42,Instagram,SHORT,6,0.742
42,Instagram,SHORT,7,0.506
42,Instagram,SHORT,8,0.459
42,Instagram,SHORT,9,0.791
42,Instagram,SHORT,10,0.913
42,Instagram,SHORT,11,0.409
42,Instagram,SHORT,12,1.061
42,Instagram,SHORT,13,0.815
42,Instagram,SHORT,14,0.478
42,Instagram,SHORT,15,0.797
42,Instagram,SHORT,16,0.489
42,Instagram,SHORT,17,0.903
42,Instagram,SHORT,18,1.099
42,Instagram,SHORT,19,1.16
42,Instagram,SHORT,20,1.053
42,Instagram,SHORT,21,0.943
42,Instagram,SHORT,22,0.832
42,Instagram,SHORT,23,0.699
42,Instagram,LONG,0,0.281
42,Instagram,LONG,1,0.57
42,Instagram,LONG,2,0.392
42,Instagram,LONG,3,0.732
42,Instagram,LONG,4,0.725
42,Instagram,LONG,5,0.482
42,Instagram,LONG,6,0.605
42,Instagram,LONG,7,0.696
42,Instagram,LONG,8,0.708
42,Instagram,LONG,9,0.67
42,Instagram,LONG,10,0.313
42,Instagram,LONG,11,0.335
42,Instagram,LONG,12,0.539
42,Instagram,LONG,13,0.393
42,Instagram,LONG,14,0.766
42,Instagram,LONG,15,0.424
42,Instagram,LONG,16,0.777
42,Instagram,LONG,17,0.498
42,Instagram,LONG,18,0.367
42,Instagram,LONG,19,0.677
42,Instagram,LONG,20,0.725
42,Instagram,LONG,21,0.599
42,Instagram,LONG,22,0.325
42,Instagram,LONG,23,0.259
42,YouTube,SHORT,0,0.644
42,YouTube,SHORT,1,0.664
42,YouTube,SHORT,2,0.443
42,YouTube,SHORT,3,0.471
42,YouTube,SHORT,4,0.347
